id,question,answers,best_answer,best_answer_index
287,Η υποπλάτια αρτηρία αγγειώνει:,"Α. ""το έξω τοίχωμα της μασχάλης""

Β. ""το οπίσθιο τοίχωμα της μασχάλης""

Γ. ""το πρόσθιο τοίχωμα της μασχάλης""

Δ. ""τον ελάσσονα θωρακικό μύ""

Ε. ""όλα τα ανωτέρω""",το οπίσθιο τοίχωμα της μασχάλης,Β
289,Ποια από τις παρακάτω αρτηρίες αιματώνει τμήμα του λεπτού έντέρου,"Α. ""αριστερή κολική αρτηρία""

Β. ""σπληνική αρτηρία""

Γ. ""άνω παγκρεατοδωδεκαδακτυλική αρτηρία""

Δ. ""δεξιά γαστρεπιπλοική αρτηρία""

Ε. ""καμία από τις παραπάνω""",άνω παγκρεατοδωδεκαδακτυλική αρτηρία,Γ
297,Το εγκεφαλικό κρανίο αποτελείται από:,"Α. ""7 οστά""

Β. ""8 οστά""

Γ. ""9 οστά""

Δ. ""10 οστά""

Ε. ""τίποτε από τα παραπάνω""",8 οστά,Β
300,Ο βόθρος του δακρυϊκού αδένα βρίσκεται:,"Α. ""στο άνω τοίχωμα του οφθαλμικού κόγχου""

Β. ""στο κάτω τοίχωμα του οφθαλμικού κόγχου""

Γ. ""στο έσω τοίχωμα του οφθαλμικού κόγχου""

Δ. ""στο έξω τοίχωμα του οφθαλμικού κόγχου""

Ε. ""στον κάτω ρινικό πόρο""",στο άνω τοίχωμα του οφθαλμικού κόγχου,Α
302,Στους άνωθεν του υοειδούς μύες δεν ανήκει:,"Α. ""ο διγάστορας της κάτω γνάθου""

Β. ""ο βελονοϋοειδής""

Γ. ""ο γναθοϋοειδής""

Δ. ""ο γενειοϋοειδής""

Ε. ""ο ωμοοϋοειδής""",ο ωμοοϋοειδής,Ε
303,Ποιος από τους παρακάτω μυς ΔΕΝ ανήκει στους μυς του οφθαλμού,"Α. ""ο ανελκτήρας του άνω βλεφάρου""

Β. ""ο σφιγκτήρας μυς των βλεφάρων""

Γ. ""ο άνω λοξός""

Δ. ""ο έσω ορθός""

Ε. ""ο άνω ορθός""",ο σφιγκτήρας μυς των βλεφάρων,Β
304,Ποιος από τους παρακάτω πλευρικούς χόνδρους ΔΕΝ αρθρώνεται αμέσως με το σώμα του στέρνου:,"Α. ""ο 2ος""

Β. ""ο 4ος""

Γ. ""ο 5ος""

Δ. ""ο 8ος""

Ε. ""ο 3ος""",ο 8ος,Δ
308,Ποια από τις παρακάτω αρτηρίες δεν αποτελεί κλάδο της έξω καρωτίδας αρτηρίας:,"Α. ""Γλωσσική""

Β. ""Οφθαλμική""

Γ. ""Άνω λαρυγγική""

Δ. ""Οπίσθια ωτιαία""

Ε. ""Κανένα από τα παραπάνω""",Οφθαλμική,Β
312,Ασθενής σε θεραπεία διγοξίνης ανέπτυξε τοξικό δακτυλιδισμό. Τα επίπεδα διγοξίνης στο πλάσμα είναι 4ng/ml. Η νεφρική λειτουργία είναι φυσιολογική και η ημιπερίοδος ζωής της διγοξίνης στο πλάσμα για τον συγκεκριμένο ασθενή είναι 1.6 ημέρες. Για πόσο διάστημα πρέπει να διακοπεί η θεραπεία με διγοξίνη έτσι ώστε τα επίπεδα της να φθάσουν σε ασφαλή και θεραπευτικά όρια (1ng/ml);,"Α. ""1.6 ημέρες""

Β. ""3.2 ημέρες""

Γ. ""4.8 ημέρες""

Β. ""6.4 ημέρες""

Ε. ""16 ημέρες""",3.2 ημέρες,Β
314,"Για ένα φάρμακο που χορηγείται σε εφάπαξ δόση 100mg, και από αυτά τα 80mg απορροφούνται χωρίς να υποστούν καμία χημική μεταβολή, η βιοδιαθεσιμότητα είναι:","Α. ""20%""

Β. ""40%""

Γ. ""60%""

Δ. ""80%""

Ε. ""100 %""",80%,Δ
315,Γρήγορη απορρόφηση φαρμάκων γίνεται από:,"Α. ""τους πνεύμονες""

Β. ""το στομάχι""

Γ. ""το νεφρό""

Δ. ""όλα τα παραπάνω""

Ε. ""κανένα από τα παραπάνω""",τους πνεύμονες,Α
318,Ο θεραπευτικός δείκτης ενός φαρμάκου είναι:,"Α. ""δείκτης της αποτελεσματικότητας του φαρμάκου""

Β. ""δείκτης της ισχύος του φαρμάκου""

Γ. ""δείκτης της συγγένειας του φαρμάκου με τους υποδοχείς""

Δ. ""δείκτης της ασφάλειας του φαρμάκου""

Ε. ""δείκτης της τοξικότητας του φαρμάκου""",δείκτης της ασφάλειας του φαρμάκου,Δ
327,Παρουσία ενός ανταγωνιστή:,"Α. ""ο αγωνιστής δεν συνδέεται με τον υποδοχέα""

Β. ""η καμπύλη δόσης-αποτελέσματος του αγωνιστή μεταφέρεται δεξιά""

Γ. ""η ενδογενή δραστικότητα του αγωνιστή ελαττώνεται""

Δ. ""η αποτελεσματικότητα του αγωνιστή ελαττώνεται""

Ε. ""η καμπύλη δόσης-αποτελέσματος του αγωνιστή μεταφέρεται αριστερά""",η καμπύλη δόσης-αποτελέσματος του αγωνιστή μεταφέρεται δεξιά,Β
328,Ένα φάρμακο χορηγείται σε άρρενα ασθενή βάρους 70kg σε δόση 50mg/kg και επιτυγχάνει συγκέντρωση στο πλάσμα 10mg/ml. H ημιπερίοδος ζωής του φαρμάκου είναι 8 ώρες. Ποιά είναι η κάθαρση του φαρμάκου;,"Α. ""3 l/h""

Β. ""1.3 l/h""

Γ. ""125 l/h""

Δ. ""30.3 ml/h""

Ε. ""13 l/h""",30.3 ml/h,Δ
331,"Ποιά από τις παρακάτω προτάσεις, που αναφέρονται στο αυτόνομο νευρικό σύστημα είναι σωστή","Α. ""Οι προγαγγλιακοί νευρώνες του συμπαθητικού και παρασυμπαθητικού συστήματος εκκρίνουν ακετυλοχολίνη""

Β. ""Στα εκτελεστικά όργανα του συμπαθητικού υπάρχουν μουσκαρινικοί υποδοχείς""

Γ. ""Οι σωματικοί κινητικοί νευρώνες εκκρίνουν επινεφρίνη""

Δ. ""Στα γάγγλια υπάρχουν κυρίως α1-αδρενεργικοί υποδοχείς""

Ε. ""Οι μεταγαγγλιακές ίνες του παρασυμπαθητικού εκκρίνουν νορεπινεφρίνη""",Οι προγαγγλιακοί νευρώνες του συμπαθητικού και παρασυμπαθητικού συστήματος εκκρίνουν ακετυλοχολίνη,Α
332,Ποιο από τα παρακάτω χαρακτηρίζει την παρασυμπαθητική διέγερση;,"Α. ""ελάττωση της κινητικότητας του πεπτικού σωλήνα""

Β. ""αναστολή της βρογχικής έκκρισης""

Γ. ""σύσπαση του σφιγκτήρα της κόρης του οφθαλμού""

Δ. ""σύσπαση του σφιγκτήρα της ουροδόχου κύστης""

Ε. ""αύξηση της καρδιακής συχνότητας""",σύσπαση του σφιγκτήρα της κόρης του οφθαλμού,Γ
333,Ποια από τις παρακάτω προτάσεις σχετικά με το παρασυμπαθητικό νευρικό σύστημα είναι σωστή;,"Α. ""το παρασυμπαθητικό σύστημα χρησιμοποιεί τη νορεπινεφρίνη ως νευροδιαβιβαστή""

Β. ""η διέγερση του παρασυμπαθητικού συστήματος προκαλεί αύξηση της πίεσης""

Γ. ""το παρασυμπαθητικό σύστημα συμμετέχει στην προσαρμογή σε εγγύς όραση, στην προώθηση της τροφής και στην ούρηση""

Δ. ""οι μεταγαγγλιακές ίνες του παρασυμπαθητικού σκέλους είναι μεγάλου μήκους, συγκριτικά μ' αυτές του συμπαθητικού συστήματος""

Ε. ""το παρασυμπαθητικό σύστημα ελέγχει την εκκριτική δραστηριότητα του μυελού των επινεφριδίων""","το παρασυμπαθητικό σύστημα συμμετέχει στην προσαρμογή σε εγγύς όραση, στην προώθηση της τροφής και στην ούρηση",Γ
335,Η νευροδιαβιβαστική ουσία στα όργανα στόχους που νευρώνουν οι παρασυμπαθητικοί μεταγαγγλιακοί νευρώνες είναι:,"Α. ""η νορεπινεφρίνη""

Β. ""η μουσκαρίνη""

Γ. ""η ακετυλοχολίνη""

Δ. ""το γ-αμινοβουτυρικό οξύ (GABA)""

Ε. ""η νικοτίνη""",η ακετυλοχολίνη,Γ
337,Η νεοστιγμίνη χρησιμοποιείται για τη θεραπεία:,"Α. ""του καταρράκτη""

Β. ""της διάρροιας""

Γ. ""της μυασθένειας""

Δ. ""της όψιμης δυσκινησίας""

Ε. ""της άτονης κύστης""",της μυασθένειας,Γ
339,Ποια από τις παρακάτω αντιστοιχίες χολινεργικού αγωνιστή-φαρμακολογικής δράσης είναι ΛΑΝΘΑΣΜΕΝΗ;,"Α. ""Βητανεχόλη: διεγείρει την άτονη ουροδόχο κύστη""

Β. ""Καρβαχόλη: προκαλεί απελευθέρωση επινεφρίνης από το μυελό των επινεφριδίων""

Γ. ""Ακετυλοχολίνη: ελαττώνει την καρδιακή συχνότητα""

Δ. ""Πιλοκαρπίνη: ελαττώνει την ενδοφθάλμια πίεση""

Ε. ""Φυσοστιγμίνη: ελαττώνει την εντερική κινητικότητα""",Φυσοστιγμίνη: ελαττώνει την εντερική κινητικότητα,Ε
