id,question,answers,best_answer,best_answer_index
85,Ποιο ήταν το καθεστώς των ειλώτων στη Σπάρτη μετά την κάθοδο των Δωριέων;,"Α. ""Στρατιώτες""

Β. ""Σκλάβοι""

Γ. ""Βασιλείς""

Δ. ""Έμποροι""",Σκλάβοι,Β
86,Ποιο από τα παρακάτω γεγονότα συνέβη το 1885 στα Βαλκάνια;,"Α. ""Η Ένωση των Επτανήσων με την Ελλάδα""

Β. ""Η Συνθήκη του Αγίου Στεφάνου υπογράφηκε""

Γ. ""Η Βουλγαρία προσάρτησε την Ανατολική Ρωμυλία""

Δ. ""Η Ένωση της Κρήτης με την Ελλάδα""",Η Βουλγαρία προσάρτησε την Ανατολική Ρωμυλία,Γ
87,Σε ποια γλώσσα γράφονταν οι νόμοι στην περίοδο της Ρωμαϊκής Αυτοκρατορίας;,"Α. ""Ελληνική""

Β. ""Λατινική""

Γ. ""Συριακή""

Δ. ""Αραβική""",Λατινική,Β
88,Τι ήταν οι διομολογήσεις;,"Α. ""Εμπορικές συμφωνίες δυτικών κρατών με τους Οθωμανούς Σουλτάνους""

Β. ""Συμφωνίες μεταξύ ελληνικών πόλεων""

Γ. ""Στρατιωτικές συμμαχίες""

Δ. ""Εκπαιδευτικές ανταλλαγές""",Εμπορικές συμφωνίες δυτικών κρατών με τους Οθωμανούς Σουλτάνους,Α
89,Ποιος Βυζαντινός αυτοκράτορας είναι γνωστός ως «Βουλγαροκτόνος»;,"Α. ""Νικηφόρος Φωκάς""

Β. ""Βασίλειος Β'""

Γ. ""Ηράκλειος""

Δ. ""Ιωάννης Τσιμισκής""",Βασίλειος Β',Β
90,Περίπου πόσοι Αθηναίοι και Πλαταιείς πολέμησαν στη μάχη του Μαραθώνα;,"Α. ""500 συνολικά""

Β. ""10000 συνολικά""

Γ. ""1000 συνολικά""

Δ. ""100 συνολικά""",10000 συνολικά,Β
91,Σε ποια περιοχή δημιουργήθηκαν οι περισσότερες ελληνικές αποικίες κατά την αρχαϊκή περίοδο;,"Α. ""Στην Αθήνα""

Β. ""Στην Κρήτη""

Γ. ""Στην Κάτω Ιταλία και στη Σικελία""

Δ. ""Στη Σπάρτη""",Στην Κάτω Ιταλία και στη Σικελία,Γ
92,"Κατά την Ελληνιστική εποχή, πόσες μεγάλες ελληνικές συμπολιτείες αναδείχθηκαν;","Α. ""Δύο συμπολιτείες""

Β. ""Τέσσερις συμπολιτείες""

Γ. ""Πέντε συμπολιτείες""

Δ. ""Τρεις συμπολιτείες""",Τρεις συμπολιτείες,Δ
93,Σε τι βασιζόταν κυρίως η οικονομία της Οθωμανικής Αυτοκρατορίας;,"Α. ""Στη βιομηχανία""

Β. ""Στις αγροτικές καλλιέργειες""

Γ. ""Στο εμπόριο""

Δ. ""Στη ναυτιλία""",Στις αγροτικές καλλιέργειες,Β
94,Πότε ιδρύθηκε η Φιλική Εταιρεία;,"Α. ""1820""

Β. ""1821""

Γ. ""1814""

Δ. ""1818""",1814,Γ
95,Πότε ιδρύθηκε η Κεντρική Εκκλησιαστική και Πνευματική Επιτροπή του Οικουμενικού Πατριαρχείου;,"Α. ""1820""

Β. ""1845""

Γ. ""1856""

Δ. ""1836""",1836,Δ
96,Γιατί ο Κανάρης ανατίναξε την τουρκική ναυαρχίδα;,"Α. ""Για να κερδίσει χρήματα""

Β. ""Για να εντυπωσιάσει τους συντρόφους του""

Γ. ""Για να δοκιμάσει τα πυρπολικά""

Δ. ""Ως εκδίκηση για την καταστροφή της Χίου""",Ως εκδίκηση για την καταστροφή της Χίου,Δ
97,Ποιος υπήρξε ο αρχηγός της Επανάστασης του 1821 στη Μακεδονία;,"Α. ""Κυριάκος Μπασδέκης""

Β. ""Άνθιμος Γάζης""

Γ. ""Εμμανουήλ Παπάς""

Δ. ""Αλέξανδρος Μαυροκορδάτος""",Εμμανουήλ Παπάς,Γ
98,Πόσα χρόνια ήταν η Κωνσταντινούπολη στα χέρια των Λατίνων;,"Α. ""57 χρόνια""

Β. ""47 χρόνια""

Γ. ""37 χρόνια""

Δ. ""67 χρόνια""",57 χρόνια,Α
99,Σε ποια πόλη βρισκόταν ένα από τα σπουδαία πνευματικά κέντρα της ελληνιστικής εποχής;,"Α. ""Αλεξάνδρεια""

Β. ""Σπάρτη""

Γ. ""Θήβα""

Δ. ""Κόρινθος""",Αλεξάνδρεια,Α
100,Γιατί οι βυζαντινοί γραφείς υιοθέτησαν τη μικρογράμματη γραφή;,"Α. ""Για να εξοικονομήσουν χρόνο""

Β. ""Για να είναι πιο όμορφη""

Γ. ""Για να διαβάζεται καλύτερα""

Δ. ""Για να μοιάζει με λατινική γραφή""",Για να εξοικονομήσουν χρόνο,Α
101,Τι έκανε ο Μιαούλης κατά τη διάρκεια της πολιορκίας του Μεσολογγίου;,"Α. ""Πολέμησε στην ξηρά""

Β. ""Έκλεισε τα λιμάνια""

Γ. ""Έσπασε τον τουρκικό θαλάσσιο αποκλεισμό""

Δ. ""Διαπραγματεύτηκε με τον εχθρό""",Έσπασε τον τουρκικό θαλάσσιο αποκλεισμό,Γ
102,Πώς τερματίστηκε ο Πελοποννησιακός Πόλεμος;,"Α. ""Με νίκη των Αθηναίων""

Β. ""Με ισοπαλία""

Γ. ""Με νίκη των Σπαρτιατών""

Δ. ""Με συμβιβαστική ειρήνη""",Με νίκη των Σπαρτιατών,Γ
103,Τι συνέβη στον Μαρδόνιο κατά τη μάχη των Πλαταιών;,"Α. ""Τραυματίστηκε ελαφρά""

Β. ""Σκοτώθηκε από έναν Σπαρτιάτη""

Γ. ""Διέφυγε από τη μάχη""

Δ. ""Έγινε αιχμάλωτος""",Σκοτώθηκε από έναν Σπαρτιάτη,Β
104,Ποια περίοδος ονομάζεται Μεταπολίτευση;,"Α. ""Από το 1950 ως το 1960""

Β. ""Από το 1967 ως το 1974""

Γ. ""Από το 1974 μέχρι σήμερα""

Δ. ""Από το 1981 ως το 1993""",Από το 1974 μέχρι σήμερα,Γ
105,"Σύμφωνα με την παράδοση για την Άλωση της Κωνσταντινούπολης, πώς ονομαζόταν η μικρή πύλη από την οποία εισέβαλαν οι Οθωμανοί;","Α. ""Κερκόπορτα""

Β. ""Πύλη Αγίου Ρωμανού""

Γ. ""Κεντρική Πύλη""

Δ. ""Πύλη του Βοσπόρου""",Κερκόπορτα,Α
106,Ποιοι ήταν οι κύριοι υπεύθυνοι για τον εκχριστιανισμό των Σλάβων;,"Α. ""Ο Πατριάρχης Φώτιος""

Β. ""Ο Κύριλλος και ο Μεθόδιος""

Γ. ""Ο Ρατισλάβος""

Δ. ""Ο Μιχαήλ Γ΄""",Ο Κύριλλος και ο Μεθόδιος,Β
107,Πού γεννήθηκε ο Ρήγας Φεραίος;,"Α. ""Αθήνα""

Β. ""Κωνσταντινούπολη""

Γ. ""Βουκουρέστι""

Δ. ""Βελεστίνο""",Βελεστίνο,Δ
108,Τι σημαντικό έφερε ο Ιουστινιανός από την Ανατολή;,"Α. ""Μεταξωτά υφάσματα""

Β. ""Καινούργια στρατιωτικά όπλα""

Γ. ""Καινούργιες συνταγές μαγειρικής""

Δ. ""Το μυστικό της εκτροφής μεταξοσκώληκα""",Το μυστικό της εκτροφής μεταξοσκώληκα,Δ
109,"Ποιος από τους παρακάτω δεν θα μπορούσε να είναι επικεφαλής επαναστατών το 1878, επειδή είχε ήδη αποβιώσει;","Α. ""Κοσμάς Δουμπιώτης""

Β. ""Θεόδωρος Ζιάκας""

Γ. ""Τσάμης Καρατάσος""

Δ. ""Επίσκοπος Νικόλαος""",Τσάμης Καρατάσος,Γ
110,Ποιος σταμάτησε την επέλαση των Αράβων στην Ευρώπη;,"Α. ""Κάρολος Μαρτέλος""

Β. ""Λέων Γ΄ ο Ίσαυρος""

Γ. ""Ιουστινιανός""

Δ. ""Ηράκλειος""",Κάρολος Μαρτέλος,Α
111,Πόσες φυλές δημιούργησε ο Κλεισθένης στην Αθήνα;,"Α. ""10 φυλές""

Β. ""5 φυλές""

Γ. ""8 φυλές""

Δ. ""12 φυλές""",10 φυλές,Α
112,Πώς χρησιμοποιούσαν οι Βυζαντινοί τους γάμους στη διπλωματία;,"Α. ""Για να κάνουν πάρτι""

Β. ""Για να κάνουν καινούριες φιλίες""

Γ. ""Για να εξασφαλίσουν ειρήνη με άλλα κράτη""

Δ. ""Για να κερδίζουν χρήματα""",Για να εξασφαλίσουν ειρήνη με άλλα κράτη,Γ
113,Ποιοι λαοί λεηλατούσαν τις βαλκανικές ακριτικές επαρχίες του Βυζαντίου;,"Α. ""Άβαροι και Σλάβοι""

Β. ""Γότθοι και Πέρσες""

Γ. ""Άραβες και Πέρσες""

Δ. ""Βάνδαλοι και Ούννοι""",Άβαροι και Σλάβοι,Α
114,Ποιους θεούς λάτρευαν οι άνθρωποι στις πόλεις που ίδρυσε ο Μέγας Αλέξανδρος και στα ελληνιστικά βασίλεια;,"Α. ""Τόσο ελληνικούς όσο και ανατολικούς θεούς""

Β. ""Μόνο τους θεούς της Ανατολής""

Γ. ""Μόνο τους ελληνικούς θεούς""

Δ. ""Κανέναν θεό""",Τόσο ελληνικούς όσο και ανατολικούς θεούς,Α
115,Με ποιον λαό υπέγραψε ο Ιουστινιανός την «Αιώνια Ειρήνη» το 532 μ.Χ.;,"Α. ""Βανδάλους""

Β. ""Πέρσες""

Γ. ""Σλάβους""

Δ. ""Γότθους""",Πέρσες,Β
116,"Ποιος Βυζαντινός αυτοκράτορας ζήτησε τη βοήθεια του Πάπα, γεγονός που οδήγησε στην Α' Σταυροφορία;","Α. ""Ο Πάπας της Ρώμης""

Β. ""Ο Αλέξιος Γ' Άγγελος""

Γ. ""Ένας άγνωστος στρατηγός""

Δ. ""Ο Αλέξιος Α' Κομνηνός""",Ο Αλέξιος Α' Κομνηνός,Δ
117,Τι χαρακτήριζε τον Πελοποννησιακό Πόλεμο;,"Α. ""Ήταν ένας εμφύλιος πόλεμος μεταξύ ελληνικών πόλεων""

Β. ""Ήταν ένας πόλεμος μεταξύ ξένων χωρών""

Γ. ""Ήταν ένας πόλεμος που διήρκησε μόνο λίγους μήνες""

Δ. ""Ήταν ένας πόλεμος που γινόταν μόνο τον χειμώνα""",Ήταν ένας εμφύλιος πόλεμος μεταξύ ελληνικών πόλεων,Α
118,Τι ήταν οι Φιλέλληνες;,"Α. ""Ξένοι που υποστήριζαν τον αγώνα των Ελλήνων""

Β. ""Έλληνες στρατιώτες""

Γ. ""Πολιτικοί της Ελλάδας""

Δ. ""Τοπικοί έμποροι""",Ξένοι που υποστήριζαν τον αγώνα των Ελλήνων,Α
119,Τι έκαναν οι Ρωμαίοι για να κρατήσουν τους Έλληνες υπό έλεγχο;,"Α. ""Τους έδωσαν πλήρη ανεξαρτησία""

Β. ""Τους ενθάρρυναν να ενωθούν""

Γ. ""Προσπάθησαν να τους κρατήσουν διχασμένους""

Δ. ""Τους επέτρεψαν να διατηρήσουν όλα τα πολιτικά τους δικαιώματα""",Προσπάθησαν να τους κρατήσουν διχασμένους,Γ
120,Γιατί οι στασιαστές της Στάσης του Νίκα στράφηκαν εναντίον του Ιωάννη Καππαδόκη;,"Α. ""Εξαιτίας της βαριάς φορολογίας και της καταπίεσης που επέβαλε""

Β. ""Επειδή ήταν φίλος του αυτοκράτορα""

Γ. ""Επειδή ήταν στρατηγός που έχασε μάχη""

Δ. ""Επειδή ήταν ξένος στην καταγωγή""",Εξαιτίας της βαριάς φορολογίας και της καταπίεσης που επέβαλε,Α
121,Γιατί οι στρατιώτες του Μεγάλου Αλεξάνδρου ήταν δυσαρεστημένοι;,"Α. ""Δεν πληρώνονταν""

Β. ""Ήταν κουρασμένοι από τις συνεχείς μάχες""

Γ. ""Δεν τους άρεσε ο καιρός""

Δ. ""Δεν είχαν φαγητό""",Ήταν κουρασμένοι από τις συνεχείς μάχες,Β
122,Τι σήμαινε η λέξη μπαϊράκι για τους Κλέφτες;,"Α. ""Όπλο""

Β. ""Σκηνή""

Γ. ""Εργαλείο""

Δ. ""Σημαία""",Σημαία,Δ
123,"Στα τελευταία χρόνια της Μακεδονικής Δυναστείας, ποιοι απέκτησαν εμπορικά προνόμια από το Βυζάντιο;","Α. ""Οι Σαρακηνοί""

Β. ""Οι Βενετοί""

Γ. ""Οι Βυζαντινοί έμποροι""

Δ. ""Οι ακρίτες""",Οι Βενετοί,Β
